,distance,norm_time,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_CO2,vehicle_CO2,vehicle_CO2,vehicle_CO,vehicle_CO,vehicle_CO,vehicle_HC,vehicle_HC,vehicle_HC,vehicle_NOx,vehicle_NOx,vehicle_NOx,vehicle_PMx,vehicle_PMx,vehicle_PMx,vehicle_electricity,vehicle_electricity,vehicle_electricity
3000_29.0,0.5046903914955114,39.5,0.02606585124,0.0003258231405,12.148201731594735,19.36212966338986,229.51688000000001,2.868961,106968.2065386567,3.44146,0.04301825,1603.920391713784,0.02129,0.000266125,9.922377461771008,0.09455,0.001181875,44.065795632242775,0.004875,6.09375e-05,2.272033354914686,0.0,0.0,0.0
3240_121.0,0.8131627903285583,169.5,0.05101029234,0.0001500302715882353,14.755211340652675,15.941151344684851,449.141885,1.3210055441176471,129918.55429766627,11.191415,0.03291592647058823,3237.2230377605874,0.061549999999999994,0.00018102941176470586,17.803921843141744,0.190365,0.0005598970588235294,55.06488353646919,0.00939,2.761764705882353e-05,2.716146646744127,0.0,0.0,0.0
1800_98.31,0.6248395743024351,51.5,0.028494912780000003,0.0002739895459615385,10.726645386070711,21.928109734064435,250.97573500000001,2.4132282211538465,94477.485530084,3.4537750000000003,0.033209375,1300.14153594038,0.02182,0.0002098076923076923,8.213936435992238,0.10121,0.0009731730769230769,38.099564926066655,0.005105,4.9086538461538464e-05,1.921729858191585,0.0,0.0,0.0
2700_98.29,0.6274903511134678,53.0,0.0256643098,0.00023985336261682244,9.620278757169478,24.449921155232776,225.94143499999998,2.111602196261682,84694.25456728581,2.99504,0.027991028037383178,1122.6921710893964,0.01913,0.00017878504672897197,7.170889615143755,0.09094500000000001,0.0008499532710280374,34.090776583860375,0.00447,4.177570093457944e-05,1.67558162988461,0.0,0.0,0.0
2940_98.24,0.623131359214049,50.0,0.03002711038,0.0002972981225742574,11.334413488052892,20.752291889834826,264.380855,2.617632227722772,99796.54688620611,4.047394999999999,0.04007321782178217,1527.7809918743778,0.024954999999999998,0.00024707920792079206,9.41983044704683,0.10769999999999999,0.0010663366336633663,40.65380641742912,0.005625000000000001,5.56930693069307e-05,2.123283761355978,0.0,0.0,0.0
2040_98.6,0.6288621886931751,55.0,0.02460894266,0.00022170218612612612,9.204550626701694,25.554214066878366,216.66351999999998,1.9519236036036034,81039.25334593773,2.8067550000000003,0.025286081081081085,1049.8183059380624,0.01801,0.00016225225225225228,6.736329921900737,0.08683,0.0007822522522522523,32.477264137625816,0.004205,3.7882882882882885e-05,1.5728077357908166,0.0,0.0,0.0
1740_48.3,0.4920825121768776,40.0,0.022099308659999997,0.00027283097111111107,10.563452306867994,22.266873581776455,194.61748500000002,2.4026850000000004,93027.00607106222,2.635135,0.03253253086419753,1259.592475172868,0.016745,0.00020672839506172838,8.004096942573977,0.07822499999999999,0.0009657407407407406,37.39148900166314,0.003895,4.808641975308642e-05,1.8618069627545915,0.0,0.0,0.0
960_32.0,0.9221702690943152,77.5,0.03799585876,0.00024356319717948717,9.69148365272307,24.270283635887356,334.579015,2.1447372756410257,85340.01231287571,4.4747699999999995,0.028684423076923073,1141.365446656261,0.028504999999999996,0.00018272435897435894,7.27068029349815,0.13551,0.0008686538461538461,34.56410758014153,0.006765,4.3365384615384614e-05,1.7255271771799683,0.0,0.0,0.0
2760_29.0,0.5090475984758692,41.5,0.02288654122,0.00027245882404761904,10.575158621898641,22.242224964557977,201.54353,2.3993277380952382,93126.99452833213,2.7564100000000002,0.03281440476190477,1273.6512999838792,0.017464999999999998,0.00020791666666666663,8.070033106184654,0.08106,0.0009649999999999999,37.455303955758836,0.00405,4.821428571428571e-05,1.8713789911278473,0.0,0.0,0.0
2400_9.15,0.7106612089397905,99.5,0.05064177240000001,0.000253208862,16.761443057645202,14.03310301477107,445.91556,2.2295778,147589.38941595913,8.379495,0.041897475,2773.4500914569617,0.048895,0.000244475,16.183295320516113,0.186695,0.000933475,61.79241885394735,0.009335,4.6674999999999996e-05,3.089703687841659,0.0,0.0,0.0
3240_9.14,0.7171252313635228,65.5,0.02995974652,0.00022696777666666667,9.826712518717056,23.93629168006468,263.77486500000003,1.9982944318181821,86517.4131659643,3.4064200000000002,0.025806212121212122,1117.2961705688072,0.021855,0.00016556818181818182,7.168378475872407,0.105855,0.0008019318181818182,34.72014200702236,0.005115,3.875e-05,1.677705600736095,0.0,0.0,0.0
3540_120.5,0.7062201942669014,77.5,0.03586531158,0.0002299058434615385,11.945369701733222,19.690898061533066,315.81535499999995,2.0244574038461534,105186.06995910895,5.63894,0.03614705128205128,1878.1162091856427,0.03336,0.00021384615384615385,11.11094580513945,0.13203,0.0008463461538461539,43.97416590685136,0.006725,4.310897435897436e-05,2.2398414430324576,0.0,0.0,0.0
540_9.6,0.7154789424848795,61.5,0.036955021080000004,0.0002980243635483871,12.149033154530796,19.360804609907138,325.40249,2.624213629032258,106976.68473842136,5.338665,0.043053749999999995,1755.0962275336128,0.03230500000000001,0.00026052419354838716,10.620329919647212,0.13422,0.0010824193548387097,44.12507914610892,0.007045,5.6814516129032256e-05,2.3160570897357866,0.0,0.0,0.0
1080_9.0,0.7137925824349279,72.0,0.02592716094,0.0001788080064827586,8.543740564306948,27.530688149264368,228.28983499999998,1.5744126551724136,75228.02547575961,2.81091,0.019385586206896552,926.2751847451616,0.018145,0.00012513793103448276,5.9792961095164765,0.09079000000000001,0.0006261379310344828,29.917899905373428,0.00413,2.8482758620689656e-05,1.3609530411850672,0.0,0.0,0.0
240_47.6,0.41061390040069434,32.0,0.021782302260000004,0.00033511234246153855,12.47772046914657,18.850803533046477,191.80032,2.950774153846154,109870.42371768382,2.877985,0.0442766923076923,1648.61785112318,0.01782,0.0002741538461538461,10.207964984881807,0.07859,0.001209076923076923,45.01930236598547,0.00405,6.23076923076923e-05,2.319992042018592,0.0,0.0,0.0
2220_29.2,0.5041959424438645,62.5,0.044407313200000006,0.0003524389936507937,20.71668538138428,11.353894350083408,390.97637999999995,3.1029871428571423,182396.41339103898,8.552725,0.06787876984126985,3989.9759794181796,0.04846999999999999,0.0003846825396825396,22.611990415031364,0.16786,0.0013322222222222223,78.3092368695516,0.008934999999999998,7.09126984126984e-05,4.168313067016819,0.0,0.0,0.0
3660_29.7,0.5114660962966404,61.5,0.028352259900000003,0.00022864725725806455,13.038749742548939,18.039694123170772,249.653015,2.0133307661290325,114811.41879126946,4.067254999999999,0.03280044354838709,1870.4653622384037,0.024530000000000003,0.00019782258064516132,11.280953698675903,0.10297000000000002,0.0008304032258064517,47.35425203231381,0.005019999999999999,4.048387096774193e-05,2.308617511918182,0.0,0.0,0.0
2520_96.1,0.44055859070956316,39.0,0.021592098420000004,0.0002733177015189874,11.528061805988024,20.40369500638665,190.16901,2.407202658227848,101531.59078012177,2.6841149999999994,0.03397613924050632,1433.0540280289965,0.01678,0.00021240506329113924,8.958873442578492,0.077255,0.0009779113924050634,41.24658926140651,0.003795,4.8037974683544305e-05,2.0261576111195096,0.0,0.0,0.0
2580_96.0,0.4428970876025341,40.0,0.022197052300000002,0.0002740376827160494,11.788474276385221,19.952968602165885,195.48443,2.413388024691358,103818.43243613151,2.827235,0.034904135802469136,1501.4960824683901,0.017625,0.00021759259259259258,9.360335611827589,0.08001499999999999,0.0009878395061728394,42.49459597051827,0.003960000000000001,4.88888888888889e-05,2.1030881715084973,0.0,0.0,0.0
2880_96.2,0.43666949852845066,41.0,0.019078501840000005,0.00022986146795180728,10.276767474898268,22.88803922816041,168.033175,2.024496084337349,90512.23633940684,2.30727,0.02779843373493976,1242.8270044818423,0.01451,0.00017481927710843374,7.815912240453668,0.068055,0.0008199397590361446,36.658298244250474,0.0032500000000000003,3.91566265060241e-05,1.7506350641953425,0.0,0.0,0.0
1620_96.2,0.4384363037410366,37.0,0.023963042120000003,0.0003195072282666667,12.855843078118486,18.29635409166641,211.03933499999997,2.8138577999999996,113219.70559848423,3.207375,0.042765,1720.712649345386,0.01975,0.00026333333333333336,10.595603826983554,0.08767,0.0011689333333333334,47.033751266412565,0.004470000000000001,5.960000000000001e-05,2.398093625651468,0.0,0.0,0.0
2580_9.10,0.7160650407990893,85.5,0.039922993500000004,0.0002321104273255814,13.11401710854648,17.936156034969905,351.53216,2.0437916279069768,115472.27189875674,5.630975000000001,0.032738226744186055,1849.6784938683898,0.034055,0.00019799418604651164,11.18648211165704,0.14648499999999998,0.0008516569767441859,48.11780449643463,0.007050000000000001,4.098837209302326e-05,2.315803814041467,0.0,0.0,0.0
3660_47.5,0.4134294221797104,34.5,0.021220936760000003,0.0003031562394285715,12.073363877903551,19.482147600524225,186.83193500000002,2.669027642857143,106295.49302081912,2.7218449999999996,0.038883499999999994,1548.5567614618526,0.016935000000000006,0.0002419285714285715,9.634938343423851,0.07666499999999998,0.0010952142857142855,43.61751095946791,0.00387,5.5285714285714286e-05,2.2017839615618713,0.0,0.0,0.0
2880_9.13,0.7108099568848991,64.0,0.03424725808,0.0002654826207751938,11.33280518501844,20.755236965963235,301.55979,2.3376727906976744,99789.54647177615,4.62908,0.03588434108527132,1531.8149471505124,0.028455,0.0002205813953488372,9.41608145056206,0.122895,0.0009526744186046512,40.66734598020821,0.00626,4.852713178294573e-05,2.0715048279922157,0.0,0.0,0.0
900_32.0,0.9222467705319419,70.0,0.04169426676,0.0002957040195744681,10.633942725776759,22.1192706383486,367.16918,2.604036737588652,93644.91413808035,5.41944,0.038435744680851064,1382.2047740403432,0.033655000000000004,0.0002386879432624114,8.583562447472017,0.14968,0.0010615602836879434,38.17523776965122,0.007855000000000001,5.570921985815603e-05,2.00338383672241,0.0,0.0,0.0
2820_9.4,0.7146008476299136,63.0,0.02997427598,0.0002360179211023622,9.866208610968142,23.840470679149117,263.95233500000006,2.0783648425196857,86881.45802753593,3.5965149999999997,0.028319015748031494,1183.813990574864,0.022770000000000002,0.00017929133858267718,7.494878949591382,0.10690500000000001,0.0008417716535433072,35.18840729495243,0.005235,4.122047244094488e-05,1.7231309310984142,0.0,0.0,0.0
4020_29.10,0.16130152464327102,19.0,0.01268553944,0.0003252702420512821,18.49846050975365,12.715385530603104,111.70944,2.8643446153846153,162898.28857342582,1.96169,0.05029974358974359,2860.5992807018256,0.011630000000000001,0.0002982051282051282,16.959239041113648,0.04777000000000001,0.0012248717948717951,69.65974625915726,0.002385,6.115384615384616e-05,3.477883500692695,0.0,0.0,0.0
3840_32.0,0.9198578566759325,152.5,0.06465081355999999,0.000211277168496732,16.53173334660427,14.228094064465978,569.2055799999999,1.8601489542483658,145550.44785671876,14.114120000000002,0.0461245751633987,3609.0940765258692,0.07786500000000002,0.00025446078431372554,19.910707169039714,0.24327500000000002,0.0007950163398692811,62.20737541319124,0.01245,4.068627450980392e-05,3.1835651994419107,0.0,0.0,0.0
3180_8.0,0.6781772694239854,84.5,0.04214600088,0.0002479176522352941,14.617673653558072,16.09114163298488,371.20670500000006,2.183568852941177,128747.17312212528,6.263335,0.03684314705882353,2172.338658502589,0.03744,0.00022023529411764706,12.98547169748017,0.15589999999999998,0.0009170588235294117,54.07144865483862,0.007620000000000001,4.482352941176471e-05,2.6428764512499705,0.0,0.0,0.0
3300_47.0,0.407805602977041,31.5,0.02338318458,0.0003653622590625,13.487007182123817,17.440122476980463,205.90984000000003,3.2173412500000005,118765.15285797595,3.289375,0.051396484375,1897.2533060207545,0.020055,0.000313359375,11.567369196958763,0.08556,0.001336875,49.34949431522273,0.004475,6.9921875e-05,2.5811008305355503,0.0,0.0,0.0
2760_29.9,0.5096097948421605,49.0,0.031214563520000006,0.0003152986214141415,14.407366999514032,16.326026616250452,274.87008000000003,2.776465454545455,126868.79690655951,4.31501,0.043585959595959595,1991.632291662204,0.026335,0.000266010101010101,12.155159872381326,0.116075,0.0011724747474747474,53.5754768250109,0.0058249999999999994,5.8838383838383835e-05,2.688581972911381,0.0,0.0,0.0
1680_29.4,0.5084102832043393,52.0,0.03841853396,0.00036589079961904763,17.77426216146639,13.233463924825395,338.32505499999996,3.2221433809523807,156525.44757755598,5.88849,0.05608085714285714,2724.29877475661,0.035065000000000006,0.000333952380952381,16.222756009917745,0.144525,0.0013764285714285712,66.86421823280655,0.00745,7.095238095238095e-05,3.446728426461919,0.0,0.0,0.0
3420_24.1,0.9234632372609716,117.5,0.0634607187,0.0002689013504237288,16.16406151387792,14.55172989178535,558.731825,2.3675077330508474,142314.42337984857,11.296735,0.04786752118644068,2877.3881416186628,0.06515,0.0002760593220338983,16.594337870761404,0.23866000000000004,0.0010112711864406782,60.789020356652614,0.012665000000000001,5.366525423728814e-05,3.2258985285217685,0.0,0.0,0.0
3960_11.0,0.8576210916426946,71.0,0.04075249358,0.0002849824725874126,11.176964043871696,21.04462859331845,358.868265,2.5095682867132867,98424.8408386994,5.850280000000001,0.04091104895104895,1604.5243729250521,0.03546,0.00024797202797202796,9.725420708739128,0.1471,0.0010286713286713288,40.34431433320715,0.0077550000000000015,5.423076923076924e-05,2.1269215340178214,0.0,0.0,0.0
780_29.9,0.505063817114337,41.0,0.02306617818,0.0002779057612048193,10.742231444694974,21.896293923206702,203.124045,2.4472776506024094,94597.61761766799,2.832415,0.034125481927710845,1319.0940102859172,0.01786,0.00021518072289156628,8.317643785852878,0.08205,0.00098855421686747,38.211795779912016,0.00412,4.9638554216867475e-05,1.9187397759078308,0.0,0.0,0.0
3060_9.0,0.7165449819102846,63.5,0.03466861242,0.00027084853453125,11.380415543979206,20.668406719875424,305.26059499999997,2.3848483984374997,100205.69552123829,4.80429,0.037533515625,1577.0696539975295,0.029290000000000004,0.00022882812500000003,9.614817208284189,0.12544,0.00098,41.17728475954826,0.006405000000000001,5.003906250000001e-05,2.1025231894523806,0.0,0.0,0.0
2400_9.13,0.7135728979388811,104.0,0.05246191748,0.00025101395923444976,17.29302353199599,13.601731164533124,461.85646999999994,2.20983956937799,152241.76293516974,9.88119,0.04727842105263158,3257.1369748211387,0.056095000000000006,0.0002683971291866029,18.490596638926263,0.19632,0.0009393301435406698,64.71296786084328,0.01001,4.789473684210526e-05,3.29959661922902,0.0,0.0,0.0
2640_8.1,0.6737470630843804,81.5,0.0288079566,0.00017565827195121952,10.057283404995514,23.387533952490763,253.69452,1.5469178048780488,88568.50631100655,3.9509799999999995,0.024091341463414632,1379.3455099647426,0.02402,0.00014646341463414635,8.385736994202228,0.10187,0.0006211585365853659,35.564322547851,0.004745,2.8932926829268295e-05,1.6565496268730047,0.0,0.0,0.0
1980_98.15,0.6260737653580255,62.0,0.023545650360000003,0.00018836520288000003,8.846068627096583,26.589784345970617,207.31247,1.65849976,77887.01135171793,2.36403,0.01891224,888.1628367352997,0.01563,0.00012504,5.872169616363894,0.081095,0.00064876,30.467280552721043,0.0036400000000000004,2.9120000000000002e-05,1.367543020061713,0.0,0.0,0.0
2580_98.6,0.6273485429200637,62.0,0.02296579282,0.00018372634256,8.610684332595616,27.31665080483225,202.189875,1.617519,75808.10305646423,2.35275,0.018822,882.128813156921,0.015425,0.0001234,5.783375600019342,0.07935,0.0006348,29.751108840293988,0.0035549999999999996,2.8439999999999995e-05,1.3328946682702598,0.0,0.0,0.0
1020_96.2,0.43872508452339704,37.5,0.0229499425,0.00030197292763157893,12.30422473230313,19.11660931278573,202.10239,2.659241973684211,108353.78892542205,3.1497800000000002,0.04144447368421053,1688.701441291792,0.01927,0.00025355263157894733,10.331285605246343,0.08417999999999998,0.001107631578947368,45.131687714044475,0.0042899999999999995,5.644736842105263e-05,2.30001117003149,0.0,0.0,0.0
1140_41.0,0.6913957697375256,61.5,0.03377571106,0.00027238476661290323,11.490605169203324,20.470206193714567,297.465015,2.3989114112903227,101198.55161433111,4.149995,0.033467701612903224,1411.8416016307533,0.02611,0.00021056451612903228,8.882705694483722,0.12187500000000001,0.0009828629032258066,41.462265665078654,0.00606,4.887096774193549e-05,2.061631425069757,0.0,0.0,0.0
3060_128.0,0.7058981267592531,65.0,0.031260793620000005,0.00023863201236641224,10.416530484656233,22.580940693317338,275.296535,2.1015002671755725,91732.62790465687,3.6830400000000005,0.028114809160305346,1227.2400663450685,0.023445,0.00017896946564885497,7.812199529589721,0.11144500000000002,0.0008507251908396948,37.13502139369275,0.005405,4.125954198473282e-05,1.8010210474486008,0.0,0.0,0.0
3240_120.5,0.7079152622975285,109.0,0.03796283726,0.0001733462888584475,12.613700268258505,18.64758572835735,334.263515,1.526317420091324,111063.87438715191,6.610695000000001,0.030185821917808223,2196.498768619044,0.0382,0.00017442922374429222,12.69250100953795,0.13911500000000002,0.0006352283105022832,46.222965391148485,0.0069700000000000005,3.182648401826484e-05,2.3158830376041757,0.0,0.0,0.0
660_8.0,0.6748407283484332,79.0,0.041148751580000004,0.0002587971797484277,14.342355975374705,16.400029221699008,362.37127000000004,2.279064591194969,126304.14168177833,5.713285,0.03593261006289308,1991.3597402696382,0.034659999999999996,0.00021798742138364778,12.080708138618263,0.150995,0.0009496540880503144,52.629155377687965,0.007330000000000001,4.610062893081761e-05,2.5548641274111916,0.0,0.0,0.0
1440_98.37,0.6231372694881462,50.0,0.027258587820000003,0.0002698870081188119,10.289274297341443,22.860218350377703,240.0457,2.376690099009901,90609.83156967281,3.412545,0.03378757425742574,1288.1302505061706,0.021394999999999997,0.0002118316831683168,8.075951147773734,0.097615,0.0009664851485148515,36.84664507080782,0.0049700000000000005,4.920792079207921e-05,1.8760213696861636,0.0,0.0,0.0
60_11.1,0.8599505074844287,102.5,0.05831993158,0.0002831064639805825,15.951762243885268,14.745396371132518,513.444425,2.492448665048544,140438.15160882572,11.31786,0.05494106796116505,3095.679417626287,0.06400000000000002,0.00031067961165048553,17.50538376760999,0.217195,0.0010543446601941747,59.40752855321955,0.011455,5.5606796116504855e-05,3.133190172780819,0.0,0.0,0.0
300_9.3,0.7173069837118803,71.5,0.030293924100000005,0.0002103744729166667,9.933804143683828,23.678245886668744,266.82252500000004,1.8529342013888892,87494.86186483121,3.320315,0.023057743055555555,1088.7780267903806,0.021515,0.00014940972222222222,7.055071355095839,0.107055,0.0007434375,35.10484145571857,0.0049700000000000005,3.451388888888889e-05,1.6297329600198152,0.0,0.0,0.0
3180_47.9,0.41282043817405073,33.5,0.0216026653,0.00031768625441176473,12.308673898551271,19.109699309837048,190.271565,2.7981112500000003,108412.11550650657,2.79608,0.04111882352941176,1593.1384593669206,0.0174,0.0002558823529411765,9.914097305150218,0.07776499999999999,0.0011436029411764704,44.308607869827966,0.003965000000000001,5.8308823529411777e-05,2.259160679018426,0.0,0.0,0.0
2880_98.15,0.6268362403400137,55.5,0.03744241842,0.00033430730732142856,14.049954390002672,16.741339549936416,329.75568999999996,2.9442472321428568,123738.0650035442,5.141325,0.0459046875,1929.2392105632714,0.031445,0.00028075892857142855,11.799473282891485,0.14027,0.0012524107142857144,52.6351444551181,0.00719,6.419642857142857e-05,2.69798737172809,0.0,0.0,0.0
3960_9.7,0.7166185644662675,78.0,0.03528413318,0.00022473970178343952,11.581278817393738,20.309938203964897,310.71173999999996,1.9790556687898087,101984.63072396639,5.53496,0.03525452229299363,1816.7348670891065,0.032764999999999996,0.00020869426751592355,10.754426033824016,0.128325,0.0008173566878980892,42.11999758249556,0.006525,4.156050955414013e-05,2.1416947923302834,0.0,0.0,0.0
1080_98.12,0.6250373995442111,55.5,0.02446496892,0.0002184372225,9.20669557656146,25.548260518460985,215.397535,1.9231922767857144,81058.73909635615,2.795535,0.02496013392857143,1052.0201273414386,0.01793,0.00016008928571428573,6.747445795968213,0.08657999999999999,0.0007730357142857142,32.58192175208743,0.004195000000000001,3.745535714285715e-05,1.578668996881576,0.0,0.0,0.0
2880_9.4,0.7105284968548365,65.5,0.04013168938,0.00030402794984848487,13.285290668829333,17.704923660874716,353.39487499999996,2.677233901515151,116988.68669080702,6.17382,0.04677136363636364,2043.7961746486515,0.03681,0.0002788636363636364,12.185670652661862,0.14719500000000002,0.0011151136363636365,48.72778570275912,0.0077550000000000015,5.875000000000001e-05,2.567233792757206,0.0,0.0,0.0
2220_9.11,0.7098722154406939,82.5,0.04714017254,0.0002839769430120482,15.619823025489502,15.05875301661961,415.11465,2.5006906626506025,137547.59515965098,8.07365,0.04863644578313253,2675.1913999197964,0.04685,0.0002822289156626506,15.523674804610362,0.174815,0.0010531024096385542,57.92467899611441,0.00901,5.427710843373494e-05,2.9854495195205843,0.0,0.0,0.0
2040_32.0,0.9229003773831229,107.5,0.049836047800000005,0.00023072244351851853,12.70146715332434,18.518731282361497,438.818935,2.0315691435185186,111839.61279448145,6.393694999999999,0.029600439814814812,1629.5294393483996,0.039555,0.000183125,10.081187321795293,0.18157500000000001,0.0008406250000000001,46.27712268878727,0.00861,3.986111111111111e-05,2.1943881390635185,0.0,0.0,0.0
2760_66.0,0.4457799785595177,64.5,0.029776146979999998,0.00022904728446153844,15.711333951951579,14.971043058691864,262.13188,2.016399076923077,138313.44629307368,6.333310000000001,0.04871776923076924,3341.7603861933408,0.035145,0.0002703461538461539,18.544200232226903,0.11134,0.0008564615384615385,58.74836403062008,0.0057,4.384615384615385e-05,3.0075954281887416,0.0,0.0,0.0
3660_47.0,0.4103944678531417,34.5,0.02236348066,0.00031947829514285714,12.817490956949035,18.3510999066968,196.94603,2.813514714285714,112878.4019317328,3.097915,0.04425592857142857,1775.5508680238136,0.0189,0.00027,10.832418386447038,0.08254000000000002,0.0011791428571428573,47.30729172578512,0.0042250000000000005,6.035714285714286e-05,2.4215326816263887,0.0,0.0,0.0
3240_29.7,0.506657899038733,42.5,0.024791221340000003,0.00028827001558139536,11.509281813691894,20.43698824233615,218.332315,2.5387478488372093,101360.40124478796,3.143725,0.036554941860465116,1459.468917385276,0.019625000000000004,0.0002281976744186047,9.110872453438532,0.08984999999999999,0.001044767441860465,41.71270776771728,0.004509999999999999,5.244186046511627e-05,2.093759733248803,0.0,0.0,0.0
960_11.3,0.8640306095523336,84.5,0.047022616,0.0002766036235294118,12.800966985830852,18.374788198775107,414.05485,2.435616764705882,112718.15385969053,6.915380000000001,0.04067870588235294,1882.5739315412604,0.041550000000000004,0.00024441176470588237,11.311156705132525,0.17263499999999998,0.0010155,46.99642690229972,0.008765,5.155882352941177e-05,2.386095993272842,0.0,0.0,0.0
1800_29.9,0.5075085622189301,39.5,0.02368566152,0.000296070769,10.977596520968937,21.426826596774323,208.574205,2.6071775625,96667.91300038226,3.167535,0.0395941875,1468.057844476338,0.019545,0.0002443125,9.058523605986998,0.085745,0.0010718125,39.740245924551296,0.004415,5.518749999999999e-05,2.0462206047803835,0.0,0.0,0.0
1800_98.10,0.6273601698265933,60.5,0.022920883580000002,0.0001878760949180328,8.593687006998838,27.37068000179569,201.85295000000002,1.6545323770491804,75680.37539586796,2.295,0.018811475409836066,860.46035756979,0.015220000000000001,0.00012475409836065575,5.706408122968281,0.079005,0.0006475819672131148,29.621207211242385,0.003605,2.9549180327868853e-05,1.3516163786662716,0.0,0.0,0.0
3000_131.1,0.43147467624470154,42.0,0.02456667514,0.0002890197075294118,13.39233149487825,17.563413599350486,216.320585,2.5449480588235294,117925.48104195706,3.5592,0.04187294117647059,1940.2701417645187,0.021470000000000003,0.0002525882352941177,11.704203175905883,0.09207499999999999,0.001083235294117647,50.193968673569344,0.00466,5.4823529411764705e-05,2.540362682800252,0.0,0.0,0.0
3780_48.3,0.49169046457219173,40.0,0.02162644078,0.0002669930960493827,10.345664334681121,22.73561653413187,190.461275,2.3513737654320988,91112.93161691459,2.6263549999999998,0.03242413580246913,1256.3966271712804,0.016620000000000003,0.00020518518518518523,7.950681436282105,0.076905,0.0009494444444444445,36.789840905973236,0.0038599999999999997,4.765432098765432e-05,1.8465481554782743,0.0,0.0,0.0
