,distance,norm_time,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_CO2,vehicle_CO2,vehicle_CO2,vehicle_CO,vehicle_CO,vehicle_CO,vehicle_HC,vehicle_HC,vehicle_HC,vehicle_NOx,vehicle_NOx,vehicle_NOx,vehicle_PMx,vehicle_PMx,vehicle_PMx,vehicle_electricity,vehicle_electricity,vehicle_electricity
1920_46.1,0.7256122087401023,70.0,0.03968391784,0.00028144622581560285,12.863971813621305,18.284792637301315,349.43244500000003,2.478244290780142,113272.31200730603,5.24937,0.03722957446808511,1701.6401452984478,0.03227,0.00022886524822695036,10.460670040172614,0.14462999999999998,0.0010257446808510638,46.88338109421026,0.00717,5.085106382978724e-05,2.32423316355865,0.0,0.0,0.0
3720_50.2,0.68935770173852,47.0,0.030884348520000004,0.00032509840547368426,10.538017900483094,22.32061658325438,271.95182000000005,2.862650736842106,92792.41054325976,4.34181,0.04570326315789473,1481.464680107052,0.026520000000000002,0.0002791578947368421,9.0488628743402,0.111445,0.0011731052631578948,38.02603782167585,0.006015,6.331578947368422e-05,2.052372179078292,0.0,0.0,0.0
3060_48.7,0.4941122219640953,37.0,0.027230849760000002,0.0003630779968,12.962856607417574,18.145310422515998,239.82883,3.1977177333333335,114167.08479591443,3.72433,0.049657733333333336,1772.9140358895468,0.022865,0.0003048666666666667,10.8845562639762,0.09883499999999999,0.0013177999999999998,47.04898833807513,0.00521,6.946666666666667e-05,2.480145993234901,0.0,0.0,0.0
3000_47.5,0.41272614513115224,41.0,0.027940151580000003,0.00033662833228915664,15.923256684647546,14.771793343690664,246.045795,2.9644071686746987,140222.94541764865,3.8388750000000003,0.04625150602409639,2187.797436612058,0.02347,0.0002827710843373494,13.375691012936084,0.10352499999999999,0.001247289156626506,58.99950626818099,0.00516,6.216867469879517e-05,2.9407143428525853,0.0,0.0,0.0
2340_99.0,0.514559897749534,61.0,0.02624680906,0.00021338869154471546,11.99791262173876,19.604664954633307,231.12398000000002,1.8790567479674798,105651.14069635775,3.8198849999999998,0.031055975609756096,1746.14164907902,0.022959999999999998,0.00018666666666666666,10.495450062725526,0.096005,0.0007805284552845527,43.88570049093921,0.00466,3.788617886178862e-05,2.130174098096732,0.0,0.0,0.0
3900_9.2,0.7106344500634982,81.0,0.043437801959999994,0.0002664895825766871,14.377610130760479,16.359816058784258,382.52977500000003,2.3468084355828225,126614.69319792277,5.959135,0.03655911042944785,1972.4322106690997,0.03633,0.0002228834355828221,12.024977150812727,0.15937500000000004,0.0009777607361963192,52.752015783396054,0.007754999999999999,4.757668711656441e-05,2.5668510268250118,0.0,0.0,0.0
2640_96.3,0.436824308097903,43.5,0.01855412042,0.00021084227750000001,9.990763822441707,23.543250674768608,163.38627,1.8566621590909091,87977.95845068104,2.17564,0.024723181818181818,1171.5082639663644,0.01381,0.0001569318181818182,7.436216067628602,0.06581500000000001,0.0007478977272727274,35.43914268580569,0.0030800000000000003,3.5000000000000004e-05,1.6584754155174581,0.0,0.0,0.0
2400_120.0,0.7059096094990567,62.5,0.028405094300000003,0.00022543725634920636,9.464817857579149,24.851514381314924,250.12816,1.985144126984127,83344.82013852755,3.29032,0.026113650793650793,1096.3624751335476,0.021034999999999998,0.00016694444444444444,7.009040052163367,0.10076999999999998,0.0007997619047619047,33.577416974399924,0.0049,3.888888888888889e-05,1.63272147637749,0.0,0.0,0.0
2520_11.3,0.8634745736658335,75.5,0.03831682774,0.00025208439302631583,10.43770725830554,22.535126851444133,337.43566999999996,2.2199715131578945,91919.26758314132,5.0436499999999995,0.03318190789473684,1373.9170311950445,0.031205,0.00020529605263157894,8.500407633051733,0.13737500000000002,0.0009037828947368422,37.421679172904405,0.007000000000000001,4.605263157894738e-05,1.9068371553072307,0.0,0.0,0.0
1020_11.0,0.859506067831809,75.5,0.04188050802,0.0002755296580263158,11.461147808211823,20.52281857281561,368.76668500000005,2.4260966118421057,100917.8179383816,5.061365,0.033298453947368425,1385.1086130236974,0.03196,0.00021026315789473687,8.74627126718531,0.15108,0.0009939473684210526,41.345014488309026,0.007515,4.944078947368421e-05,2.056577865234593,0.0,0.0,0.0
720_91.0,0.46973084159115464,182.0,0.065646742,0.00017985408767123287,32.87223405626697,7.155432657894198,577.610965,1.5824957945205478,289235.4175771012,24.717455,0.06771905479452055,12377.125524907942,0.125985,0.0003451643835616439,63.0862748311073,0.25451,0.0006972876712328768,127.4444402688028,0.0138,3.780821917808219e-05,6.910271799573605,0.0,0.0,0.0
3480_9.12,0.7160569737539998,91.5,0.04377726298,0.00023791990750000002,14.380240384673401,16.35682372562068,385.470245,2.0949469836956522,126621.7759381482,6.84619,0.037207554347826084,2248.8810678759155,0.04047,0.00021994565217391303,13.29384910686649,0.16196,0.0008802173913043477,53.2016753483592,0.008055,4.3777173913043476e-05,2.645958847437845,0.0,0.0,0.0
2160_98.2,0.629083037939005,49.5,0.0308486853,0.000308486853,11.534368019522297,20.39253964378848,271.64887,2.7164886999999998,101569.90510929067,4.04276,0.0404276,1511.5938070334546,0.02508,0.0002508,9.377448248325164,0.11154499999999999,0.0011154499999999998,41.70683671688319,0.00575,5.75e-05,2.14993331052112,0.0,0.0,0.0
3600_42.0,0.44958833923420305,45.0,0.023840202140000002,0.00026198024329670335,12.47268671889096,18.858411375626154,209.95829500000002,2.3072340109890113,109845.71448635752,3.26417,0.03587,1707.74432062774,0.019955,0.0002192857142857143,10.440031590917922,0.087055,0.0009566483516483515,45.545324487464775,0.00433,4.758241758241758e-05,2.265363908227241,0.0,0.0,0.0
1860_9.11,0.7119260115709772,107.5,0.05159279160000001,0.0002388555166666667,17.0458744660531,13.798943408423302,454.2594,2.103052777777778,150083.9258216181,9.83018,0.045510092592592595,3247.818330084427,0.055685,0.0002578009259259259,18.39790967314447,0.19361499999999998,0.0008963657407407407,63.96895539850706,0.00979,4.532407407407407e-05,3.2345431570456022,0.0,0.0,0.0
660_8.0,0.6748407283484332,79.0,0.041148751580000004,0.0002587971797484277,14.342355975374705,16.400029221699008,362.37127000000004,2.279064591194969,126304.14168177833,5.713285,0.03593261006289308,1991.3597402696382,0.034659999999999996,0.00021798742138364778,12.080708138618263,0.150995,0.0009496540880503144,52.629155377687965,0.007330000000000001,4.610062893081761e-05,2.5548641274111916,0.0,0.0,0.0
3000_47.0,0.40941070831286724,63.0,0.03153024906,0.0002482696776377953,18.114790801926436,12.984696300171478,277.58457,2.1857052755905513,159478.1698623444,6.7140249999999995,0.05286633858267716,3857.348480897287,0.037215,0.00029303149606299214,21.380799701608584,0.11845,0.0009326771653543307,68.05201463537651,0.006049999999999999,4.7637795275590544e-05,3.475852161621172,0.0,0.0,0.0
2520_9.9,0.7157595971695823,66.0,0.040010170260000005,0.00030082834781954893,13.14826167845729,17.88944142247652,352.31217000000004,2.6489636842105266,115777.87781363793,5.199775,0.03909605263157895,1708.7655944681362,0.03223000000000001,0.00024233082706766923,10.591518884895606,0.14662,0.001102406015037594,48.18270241710808,0.00738,5.548872180451128e-05,2.4252376472395145,0.0,0.0,0.0
3060_98.22,0.624835715637228,53.5,0.027093480320000002,0.00025086555851851856,10.19915213092437,23.06221674946587,238.62874,2.20952537037037,89830.12862597039,3.327785,0.030812824074074072,1252.7215061755549,0.020965000000000004,0.0001941203703703704,7.892128360747619,0.09731000000000002,0.0009010185185185188,36.6316723484069,0.0048400000000000006,4.481481481481482e-05,1.8219843198673247,0.0,0.0,0.0
3120_29.10,0.5099923355149278,43.5,0.02540806296,0.0002887279881818182,11.7185270519961,20.0720667418768,223.75134500000001,2.5426289204545456,103197.01243777979,3.2433500000000004,0.03685625000000001,1495.87494229397,0.02024,0.00023,9.33494961445109,0.09274,0.0010538636363636364,42.772886721551096,0.00466,5.295454545454546e-05,2.149252233366704,0.0,0.0,0.0
2160_11.3,0.8585970751988861,79.0,0.03820719636,0.0002402968324528302,10.466967723510251,22.472129781754184,336.4095,2.1157830188679245,92160.31831293002,4.8854,0.03072578616352201,1338.3689196826735,0.030430000000000006,0.00019138364779874219,8.33638314691607,0.136325,0.0008573899371069183,37.34661296428962,0.0068000000000000005,4.276729559748428e-05,1.8628789155119705,0.0,0.0,0.0
3720_32.1,0.9228342876618693,80.5,0.04118309394,0.00025421662925925926,10.49688326748884,22.408085439291046,362.63989000000004,2.238517839506173,92430.8552196405,4.9614899999999995,0.030626481481481477,1264.6009898792274,0.031425,0.0001939814814814815,8.009707992348009,0.148695,0.0009178703703703703,37.89987366498607,0.00738,4.555555555555556e-05,1.8810388220693177,0.0,0.0,0.0
1860_9.12,0.7136251614140545,107.5,0.041445945080000005,0.0001918793753703704,13.660827652728354,17.218214231491096,364.93034,1.6894923148148149,120283.18983603595,7.137665,0.033044745370370374,2352.6164313469512,0.041185,0.00019067129629629629,13.574818617156195,0.152145,0.000704375,50.14788827260481,0.007390000000000001,3.421296296296297e-05,2.4357875338298967,0.0,0.0,0.0
2580_32.0,0.9219736208349438,106.5,0.04166520784000001,0.00019469723289719632,10.62967965663365,22.128141646993488,366.86036,1.7143007476635514,93593.87142606646,4.884555,0.02282502336448598,1246.1537481006396,0.03095,0.00014462616822429907,7.89600250252373,0.14838500000000002,0.0006933878504672898,37.856165794409826,0.006900000000000001,3.2242990654205614e-05,1.7603365837613487,0.0,0.0,0.0
3180_29.7,0.5042037422442173,41.0,0.024161171119999998,0.00029109844722891563,11.271378549073487,20.868348630122913,212.82259,2.5641275903614456,99283.43141026776,3.0871949999999995,0.037195120481927704,1440.201028624929,0.019254999999999998,0.00023198795180722889,8.982610689047178,0.086995,0.001048132530120482,40.58385961535495,0.004405,5.307228915662651e-05,2.0549675453260368,0.0,0.0,0.0
1080_9.12,0.7133238666080515,58.0,0.0341376267,0.0002917745871794872,11.256715483000743,20.895531868009193,300.57877,2.569049316239316,99114.37968007072,4.344104999999999,0.037129102564102553,1432.4473825616276,0.027115000000000004,0.0002317521367521368,8.941038666919548,0.12236499999999999,0.0010458547008547008,40.34926042698176,0.00626,5.3504273504273504e-05,2.0642043907400467,0.0,0.0,0.0
3300_98.8,0.6282054610828598,59.5,0.023766233980000002,0.00019805194983333336,8.89864292666354,26.432688561911554,209.304425,1.7442035416666668,78368.55189648474,2.4781450000000005,0.020651208333333337,927.8763936286308,0.01626,0.00013550000000000001,6.088130501000358,0.08266000000000001,0.0006888333333333334,30.94986883226874,0.0038250000000000003,3.1875e-05,1.4321709204382762,0.0,0.0,0.0
1800_98.32,0.6259787046492473,55.5,0.02412947048,0.00021544170071428572,9.066785714422041,25.942496548695388,212.44081,1.8967929464285713,79825.84213212486,2.7457000000000003,0.024515178571428573,1031.7123849328916,0.01763,0.0001574107142857143,6.62457273058487,0.08505,0.000759375,31.958021028714867,0.00409,3.651785714285714e-05,1.536840752586053,0.0,0.0,0.0
3780_11.3,0.8624708723668988,155.5,0.06961328458,0.00022311950185897438,18.985096462164172,12.389458097983326,612.7709649999999,1.964009503205128,167116.31910385034,18.0502,0.05785320512820513,4922.692417530456,0.09688,0.0003105128205128205,26.421338345854924,0.26181,0.0008391346153846154,71.40143055665024,0.01388,4.448717948717949e-05,3.785385799344202,0.0,0.0,0.0
2640_47.2,0.40895538575733736,44.0,0.03121720524,0.00035075511505617976,17.95490894333324,13.100320243700885,274.86055,3.088320786516854,158088.98040113258,4.85688,0.05457168539325843,2793.486395667377,0.02884,0.0003240449438202247,16.58763396481839,0.116715,0.0013114044943820225,67.1298785784944,0.006005,6.747191011235954e-05,3.453839873742525,0.0,0.0,0.0
4020_47.7,0.2834216811679642,24.5,0.01722269354,0.0003444538708,14.293320213910125,16.456292420794256,151.692815,3.0338563,125891.68900374157,2.4262849999999996,0.04852569999999999,2013.6030612553604,0.014745,0.0002949,12.237052587890663,0.06333,0.0012665999999999999,52.558327595192644,0.0032300000000000002,6.46e-05,2.6806157923965306,0.0,0.0,0.0
2520_48.6,0.4953485254911593,35.5,0.02836414764,0.000393946495,13.468647353372088,17.46389603446442,249.767495,3.468992986111111,118601.49485846232,4.211645000000001,0.05849506944444446,1999.8895084933636,0.025345,0.0003520138888888889,12.03501235093753,0.10491500000000001,0.001457152777777778,49.81863565983867,0.005645000000000001,7.840277777777778e-05,2.680514686172514,0.0,0.0,0.0
0_120.2,0.708280138320633,59.0,0.03246805966000001,0.00027284083747899164,10.782423639741817,21.814674043894893,285.91946499999995,2.4026845798319325,94951.9260085754,4.064305,0.034153823529411764,1349.728279731788,0.025455000000000002,0.0002139075630252101,8.453433824620117,0.11604,0.0009751260504201681,38.536101394968306,0.005860000000000001,4.9243697478991605e-05,1.9460664785807853,0.0,0.0,0.0
1680_98.10,0.6257730456603872,52.0,0.027822595040000002,0.0002649770956190476,10.45793411285889,22.491541308807662,245.04389000000003,2.3337513333333337,92106.89558951513,3.477255,0.033116714285714284,1307.0277460218226,0.02172,0.00020685714285714285,8.164095714462697,0.10063000000000001,0.0009583809523809525,37.82472153528459,0.00504,4.8e-05,1.8944310497648245,0.0,0.0,0.0
3780_9.15,0.7143113366206845,141.0,0.06722649056,0.00023754943660777387,22.136961861462378,10.625444384653067,591.794275,2.091145848056537,194871.50357513435,16.766985000000002,0.05924729681978799,5521.188215907842,0.09057500000000002,0.00032005300353356894,29.82537544202806,0.25593999999999995,0.0009043816254416959,84.27829523193661,0.013649999999999999,4.823321554770318e-05,4.49479850713423,0.0,0.0,0.0
2760_98.2,0.6223638110628955,53.0,0.030554133520000006,0.0002855526497196262,11.547574156667139,20.36921815032035,269.096985,2.514925093457944,101702.02953354915,3.9297500000000003,0.036726635514018696,1485.2026326473513,0.024445,0.00022845794392523366,9.238699244243147,0.110485,0.0010325700934579439,41.75650177951335,0.005625,5.2570093457943925e-05,2.1259023623999873,0.0,0.0,0.0
1200_9.11,0.7149135489008135,57.5,0.034413686439999994,0.00029666971068965513,11.322511978678568,20.774105388193732,303.066875,2.612645474137931,99712.60499833219,4.60795,0.03972370689655172,1516.0703333284603,0.0284,0.0002448275862068966,9.343937643969287,0.124685,0.0010748706896551725,41.02284736402502,0.006449999999999999,5.5603448275862065e-05,2.1221266832254186,0.0,0.0,0.0
2400_98.4,0.6272839050081863,46.5,0.032170866160000006,0.00034224325702127665,12.063233346973504,19.49850842959667,283.31115500000004,3.013948457446809,106234.27282212717,4.410685,0.04692218085106383,1653.8915088693343,0.027045000000000003,0.00028771276595744685,10.141167609423743,0.116915,0.0012437765957446808,43.840066964532326,0.006180000000000001,6.574468085106384e-05,2.3173383555643823,0.0,0.0,0.0
