,distance,norm_time,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_CO2,vehicle_CO2,vehicle_CO2,vehicle_CO,vehicle_CO,vehicle_CO,vehicle_HC,vehicle_HC,vehicle_HC,vehicle_NOx,vehicle_NOx,vehicle_NOx,vehicle_PMx,vehicle_PMx,vehicle_PMx,vehicle_electricity,vehicle_electricity,vehicle_electricity
,total,total,total,average_per_step,per_100km,mpg,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km
Total_sum,2526.3827488577253,259292.5,131.1611351488597,,,,1154960.778999997,,,19652.028980000017,,,117.41825000000006,,,477.45380499999993,,,24.02178999999996,,,0.0,,
Total_average,0.6105323221019152,62.661309811503145,0.03169674604854029,0.00026358970546613164,12.211559751915546,19.26167188161675,279.1108697438369,2.32115304914105,28406.66721204073,4.749161184146935,0.036997438580044784,483.3485754898021,0.028375604156597404,0.00022474900356274786,2.8879432211179976,0.11538274649589172,0.0009566268007800817,11.743144524354122,0.005805169163847259,4.8151842465256994e-05,0.5908243870916144,0.0,0.0,0.0
720_98.23,0.6232459741694865,48.5,0.029626889800000004,0.00030231520204081636,11.181284540845535,21.03649685730719,260.931435,2.6625656632653065,98476.37197429145,3.8165850000000003,0.03894474489795919,1440.3915884320384,0.023765000000000005,0.00024250000000000004,8.968988270688952,0.10637,0.0010854081632653062,40.144383856645646,0.005495000000000001,5.607142857142858e-05,2.0738308667130565,0.0,0.0,0.0
3120_120.2,0.7073005963649044,150.5,0.05195866982,0.0001720485755629139,17.279020478108038,13.612754114283529,457.51519500000006,1.5149509768211922,152148.12948132152,13.842415,0.045835811258278146,4603.33902080386,0.07406,0.0002452317880794702,24.628887941933105,0.19455,0.0006442052980132451,64.69821967462983,0.010395000000000001,3.442052980132451e-05,3.4568902262543157,0.0,0.0,0.0
3120_24.0,0.9231460512696146,97.0,0.03822040496,0.00019600207671794872,9.738453327993147,24.15322527942191,336.54526999999996,1.7258731794871793,85750.80269510184,5.004015000000001,0.025661615384615387,1275.0091628039524,0.030795000000000003,0.00015792307692307693,7.846480709699653,0.13600500000000001,0.0006974615384615385,34.65369731848357,0.00644,3.3025641025641025e-05,1.6408941636780572,0.0,0.0,0.0
1380_29.7,0.5086946565898438,42.5,0.02195401406,0.00025527923325581394,10.151305117702329,23.17091786493298,193.324875,2.2479636627906974,89391.38818091215,2.616025,0.03041889534883721,1209.6224361503955,0.016615,0.00019319767441860466,7.682601189453016,0.07802,0.0009072093023255814,36.07562713217721,0.003845,4.4709302325581394e-05,1.7778875457987866,0.0,0.0,0.0
540_103.0,0.5014507712695807,42.0,0.02511219032,0.0002954375331764706,11.779352268567377,19.968420312194443,221.167755,2.601973588235294,103742.95763911698,3.210045,0.03776523529411765,1505.732887936848,0.019995000000000002,0.00023523529411764707,9.379036460329148,0.090585,0.0010657058823529413,42.49062354383175,0.004585,5.3941176470588235e-05,2.150681778975201,0.0,0.0,0.0
1800_98.6,0.6273359722034859,56.0,0.02550316488,0.00022569172460176992,9.562226062879255,24.598357700124232,224.53351,1.9870222123893806,84187.2054474111,3.0793850000000003,0.02725119469026549,1154.592994367193,0.019455,0.00017216814159292035,7.294510658918499,0.09157,0.0008103539823008849,34.33350506487622,0.004505,3.9867256637168144e-05,1.6891169631677119,0.0,0.0,0.0
900_98.5,0.6269625284561282,48.5,0.02979728074,0.00030405388510204085,11.178928201764235,21.04093101403347,262.3962,2.6775122448979594,98442.1466445454,3.82103,0.03899010204081633,1433.520743033654,0.023790000000000002,0.00024275510204081635,8.92520039800018,0.10670500000000001,0.0010888265306122449,40.03209367249303,0.005535,5.6479591836734696e-05,2.0765441026873055,0.0,0.0,0.0
1800_96.2,0.4408347923773501,39.5,0.023229964820000004,0.0002903745602500001,12.394751040853965,18.97698923753041,204.58221500000002,2.5572776875,109158.39270356069,3.14192,0.039273999999999996,1676.425964999799,0.019265,0.0002408125,10.279175222704946,0.084995,0.0010624375,45.35055790572577,0.004285,5.3562499999999994e-05,2.2863361447853983,0.0,0.0,0.0
2580_98.16,0.6283043583729607,52.0,0.02786750428,0.00026540480266666665,10.432613626212529,22.546129429461804,245.40357,2.337176857142857,91870.46685557018,3.2618700000000005,0.031065428571428577,1221.129422535209,0.02076,0.0001977142857142857,7.7718139631042735,0.09875499999999998,0.0009405238095238094,36.970399225739996,0.004895,4.6619047619047616e-05,1.832515864614423,0.0,0.0,0.0
3240_98.29,0.6216920882093645,48.0,0.03061621394,0.0003156310715463918,11.583538936376057,20.305975436013185,269.642705,2.7798217010309276,102018.38732896122,4.100765000000001,0.042275927835051554,1551.5102925371107,0.025290000000000003,0.00026072164948453614,9.56838426446371,0.110295,0.001137061855670103,41.729732797509875,0.00575,5.9278350515463914e-05,2.175492665902188,0.0,0.0,0.0
720_120.2,0.7052589380580255,72.0,0.0348244739,0.0002401687855172414,11.614515144700938,20.25181888126171,306.63991500000003,2.114758034482759,102269.28185517568,5.35187,0.03690944827586207,1784.933645974494,0.031765,0.00021906896551724138,10.594132007014336,0.12586,0.000868,41.97630896907994,0.006390000000000001,4.4068965517241386e-05,2.1311664890546704,0.0,0.0,0.0
3960_29.2,0.5091796530044822,42.5,0.02248632064,0.0002614688446511628,10.38753446291651,22.64397369210876,198.03253000000004,2.302703837209303,91480.9391490358,2.68773,0.03125267441860465,1241.5943207867815,0.017055,0.0001983139534883721,7.878541051749453,0.08012499999999999,0.0009316860465116278,37.013667650039565,0.0039900000000000005,4.639534883720931e-05,1.8431767104356684,0.0,0.0,0.0
3240_9.1,0.7148754696690826,58.0,0.034990902260000005,0.0002990675406837607,11.513036077488648,20.43032398413731,308.193395,2.634131581196581,101404.69225724702,4.653625000000001,0.039774572649572654,1531.1795082617887,0.028729999999999995,0.0002455555555555555,9.45301507370301,0.126025,0.0010771367521367522,41.46593194094752,0.006515,5.5683760683760687e-05,2.1436266343604293,0.0,0.0,0.0
3600_98.22,0.6249764948228115,49.5,0.03040355548,0.0003040355548,11.442628799063925,20.556033166381876,267.682525,2.67682525,100744.5254745301,3.92694,0.0392694,1477.9362487967837,0.024375,0.00024375000000000002,9.173732235384703,0.11002,0.0011002,41.40693417587794,0.005635,5.635e-05,2.120778713698166,0.0,0.0,0.0
1140_50.0,0.6909371314544126,57.5,0.02654136084,0.0002288048348275862,9.035449712278885,26.03246817748372,233.67201500000002,2.014413922413793,79548.73728695282,2.8356700000000004,0.02444543103448276,965.3443860724764,0.01857,0.00016008620689655172,6.321767077750897,0.09271,0.0007992241379310345,31.561175324624962,0.004515,3.8922413793103445e-05,1.537037068176914,0.0,0.0,0.0
2520_9.5,0.7146437597418224,64.0,0.03251296890000001,0.00025203851860465125,10.701191652750051,21.98026768763717,286.29328000000004,2.2193277519379846,94229.45248701765,4.126975,0.03199205426356589,1358.3364397432226,0.025735,0.00019949612403100776,8.470317430270802,0.116565,0.0009036046511627907,38.3657490289301,0.0058000000000000005,4.496124031007752e-05,1.9089893567348222,0.0,0.0,0.0
540_9.6,0.7154789424848795,61.5,0.036955021080000004,0.0002980243635483871,12.149033154530796,19.360804609907138,325.40249,2.624213629032258,106976.68473842136,5.338665,0.043053749999999995,1755.0962275336128,0.03230500000000001,0.00026052419354838716,10.620329919647212,0.13422,0.0010824193548387097,44.12507914610892,0.007045,5.6814516129032256e-05,2.3160570897357866,0.0,0.0,0.0
