,distance,norm_time,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_CO2,vehicle_CO2,vehicle_CO2,vehicle_CO,vehicle_CO,vehicle_CO,vehicle_HC,vehicle_HC,vehicle_HC,vehicle_NOx,vehicle_NOx,vehicle_NOx,vehicle_PMx,vehicle_PMx,vehicle_PMx,vehicle_electricity,vehicle_electricity,vehicle_electricity
,total,total,total,average_per_step,per_100km,mpg,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km
Total_sum,563.0137182870677,57545.5,29.30760227478001,,,,258074.09530000016,,,4362.723320000005,,,26.108949999999975,,,106.70705000000004,,,5.366360000000002,,,0.0,,
Total_average,0.6126373430762434,62.61751904243743,0.03189075329138195,0.000263607634215552,12.244087699357525,19.21050084576712,280.8205607181721,2.3213132096496936,28482.46883626025,4.747250620239396,0.03692818183808481,481.494009922529,0.028410174102285066,0.0002244395277728681,2.8815265393375413,0.11611213275299243,0.0009566980628005715,11.77677373120782,0.005839347116430906,4.8125859513903516e-05,0.5922608438730561,0.0,0.0,0.0
3420_59.0,0.48814363793993343,49.0,0.03176272042,0.00032083555979797984,15.305064978216345,15.368445507349065,279.671055,2.824960151515152,134761.24251013753,4.6505399999999995,0.04697515151515151,2240.8917102382834,0.027999999999999997,0.0002828282828282828,13.491974671042916,0.11834,0.0011953535353535353,57.022867234686395,0.006,6.0606060606060605e-05,2.8911374295091963,0.0,0.0,0.0
3420_98.15,0.6259059958894577,64.0,0.02293277132,0.00017777342108527133,8.618120214561715,27.29308146650362,201.97396500000002,1.565689651162791,75901.68175896155,2.30839,0.01789449612403101,867.4914272023585,0.01516,0.00011751937984496124,5.697117920450078,0.079055,0.0006128294573643411,29.70881643807262,0.0035,2.7131782945736434e-05,1.3152976729271288,0.0,0.0,0.0
3660_66.1,0.44369076810252633,207.5,0.06621207007999999,0.00015916362999999998,35.10119426522006,6.701055677106031,582.413065,1.4000314062499999,308756.3054963654,27.989819999999998,0.06728322115384615,14838.32340661568,0.14086,0.00033860576923076927,74.67451505782763,0.25776499999999997,0.0006196274038461538,136.64969738663166,0.014155,3.4026442307692306e-05,7.504030673317833,0.0,0.0,0.0
2040_41.0,0.6919063346816876,74.0,0.03926520522,0.00026352486724832215,13.34829156070319,17.6213604590881,345.72643000000005,2.3203116107382553,117530.44870195747,5.0471699999999995,0.03387362416107382,1715.796373378392,0.03127,0.00020986577181208053,10.630304229011966,0.14477999999999996,0.000971677852348993,49.218274585108794,0.006995,4.694630872483222e-05,2.3779654007655484,0.0,0.0,0.0
3060_29.6,0.5047301506998878,39.5,0.024011913940000004,0.0003001489242500001,11.190066019922435,21.01998832584054,211.47220000000002,2.6434025,98550.57307348658,3.170475,0.039630937500000005,1477.5092336730897,0.01962,0.00024524999999999997,9.143340087736386,0.086605,0.0010825625,40.35978431694239,0.004465,5.58125e-05,2.080785601006267,0.0,0.0,0.0
1920_29.5,0.5071064613748845,41.0,0.0210280912,0.00025335049638554216,9.753619898648637,24.11566777753391,185.182025,2.231108734939759,85894.39082859072,2.761635,0.03327271084337349,1280.9502219014785,0.017089999999999998,0.0002059036144578313,7.92698502600679,0.076055,0.0009163253012048193,35.27717063504661,0.003850000000000001,4.638554216867471e-05,1.78577485957438,0.0,0.0,0.0
1140_29.10,0.5050111818272407,51.5,0.03311660192,0.00031842886461538465,15.424457303151504,15.249486739225226,291.689225,2.804704086538462,135857.7793600465,4.548769999999999,0.04373817307692307,2118.6445643290335,0.027819999999999998,0.0002675,12.957500990297097,0.1219,0.0011721153846153845,56.77639722204228,0.0060550000000000005,5.822115384615385e-05,2.8201893780103857,0.0,0.0,0.0
660_29.6,0.5099208204660192,40.0,0.023606409919999998,0.00029143715950617283,10.889108337020533,21.600947462748255,207.940285,2.5671640123456787,95918.19758571428,2.9400749999999998,0.03629722222222222,1356.1907677813315,0.018480000000000003,0.0002281481481481482,8.524410223752458,0.08397000000000002,0.0010366666666666669,38.73348087058951,0.0042650000000000006,5.265432098765433e-05,1.9673490045619177,0.0,0.0,0.0
780_29.1,0.5058177295043585,38.0,0.0274672837,0.00035671797012987015,12.772819786926512,18.415280339655812,241.90320999999997,3.1416001298701297,112489.68558216184,3.73965,0.04856688311688312,1739.009799362859,0.02299,0.0002985714285714286,10.69079600693972,0.09931500000000003,0.0012898051948051952,46.18340171505954,0.005235000000000001,6.798701298701299e-05,2.434376559213982,0.0,0.0,0.0
3540_9.2,0.7125052591037055,76.0,0.0335762612,0.00021945268758169934,11.084328283326398,21.220506204059003,295.6540150000001,1.9323791830065364,97602.47399265252,4.71544,0.030819869281045752,1556.6797222892892,0.028595000000000002,0.00018689542483660133,9.439894614047093,0.12177500000000002,0.0007959150326797387,40.200845134659374,0.005925000000000001,3.872549019607844e-05,1.9559844584098276,0.0,0.0,0.0
900_98.10,0.628223190187205,52.0,0.027036683340000003,0.0002574922222857143,10.122891219329214,23.235956211306682,238.084965,2.2674758571428573,89142.15443308894,3.2229650000000003,0.030694904761904764,1206.7206501781434,0.020470000000000002,0.00019495238095238097,7.664238274119203,0.09611,0.0009153333333333333,35.98485298122113,0.004790000000000001,4.5619047619047626e-05,1.793439244407962,0.0,0.0,0.0
2940_98.3,0.6283851576467356,52.5,0.026718356080000005,0.000252059963018868,10.001126816269231,23.518855567506737,235.27471500000001,2.219572783018868,88067.25437490316,3.29484,0.031083396226415098,1233.313628303007,0.020704999999999998,0.00019533018867924526,7.750227226212428,0.09575,0.0009033018867924529,35.84082380631925,0.0048000000000000004,4.528301886792453e-05,1.7967201490374138,0.0,0.0,0.0
1260_15.0,0.8349130217421146,85.0,0.04920996016,0.00028777754479532167,13.863628051908378,16.966342159747736,433.338915,2.534145701754386,122081.98337174879,7.94464,0.04645988304093567,2238.1959588709688,0.04678,0.00027356725146198834,13.179049894769799,0.18205,0.0010646198830409357,51.287858771758046,0.009550000000000001,5.584795321637428e-05,2.6904644398258135,0.0,0.0,0.0
3300_98.0,0.6258486843339744,73.0,0.038975936880000006,0.00026514242775510207,14.648472463712823,16.05730957182252,343.22409500000003,2.3348577891156466,128995.1982416658,5.754055,0.03914323129251701,2162.568060434243,0.03453,0.00023489795918367346,12.977539339960147,0.14339,0.0009754421768707483,53.89080121508501,0.00724,4.925170068027211e-05,2.721036340032189,0.0,0.0,0.0
1200_9.6,0.7132867356628415,64.0,0.03632232914,0.0002815684429457364,11.977733912129537,19.637692641172997,319.82135500000004,2.4792353100775197,105465.01780878693,4.611575,0.035748643410852717,1520.7234660786066,0.02876,0.00022294573643410855,9.483963046122144,0.132585,0.0010277906976744187,43.721531309808924,0.006610000000000001,5.124031007751939e-05,2.179728641685236,0.0,0.0,0.0
960_47.1,0.40795773416326075,32.5,0.02245462,0.0003402215151515152,12.946597853782615,18.168097886459922,197.75591,2.9963016666666666,114019.5754806284,3.03665,0.04600984848484848,1750.8328518892317,0.018690000000000002,0.0002831818181818182,10.77604136196458,0.08120000000000001,0.0012303030303030303,46.81725835160641,0.004205,6.371212121212122e-05,2.4244651646367608,0.0,0.0,0.0
1680_119.0,0.602627872800597,68.5,0.03350757648,0.00024280852521739132,13.078529671283428,17.984824213123666,295.06962,2.138185652173913,115170.27447710914,4.52737,0.03280702898550725,1767.103118102872,0.027679999999999996,0.0002005797101449275,10.803935686521642,0.12221,0.0008855797101449275,47.70046893966077,0.00578,4.18840579710145e-05,2.256024142633494,0.0,0.0,0.0
2760_98.9,0.6256539854949721,91.5,0.04204561552,0.00022850878000000002,15.80707880841207,14.880362143761811,370.151695,2.0116939945652175,139158.79079351644,7.7479450000000005,0.04210839673913044,2912.8453871720667,0.044145000000000004,0.0002399184782608696,16.596343884308794,0.15614,0.0008485869565217391,58.70094312144013,0.00783,4.2554347826086956e-05,2.9436940222933026,0.0,0.0,0.0
2640_9.8,0.7164526207041917,76.5,0.03363041646000001,0.0002183793276623377,11.041037605948587,21.303709442799793,296.108655,1.922783474025974,97213.98482205579,4.8839950000000005,0.03171425324675325,1603.4405201732334,0.029419999999999998,0.00019103896103896104,9.658736363058624,0.12291500000000001,0.0007981493506493508,40.353622707863735,0.0061200000000000004,3.9740259740259746e-05,2.0092272787871788,0.0,0.0,0.0
1620_98.32,0.6244980544923624,46.0,0.03078528402,0.0003310245593548387,11.595171973142593,20.28560315008464,271.09222000000005,2.9149701075268823,102105.95781539282,4.096785,0.04405145161290322,1543.0400635943515,0.02531,0.0002721505376344086,9.532924966668507,0.11033,0.0011863440860215054,41.55541728852376,0.005835,6.274193548387096e-05,2.1977328004943,0.0,0.0,0.0
2100_8.3,0.6779422343081196,61.0,0.040497567600000006,0.00032924851707317077,14.050810221810178,16.740319838570244,356.608875,2.8992591463414636,123727.02665821905,5.5110149999999996,0.044805,1912.0710324970041,0.03377000000000001,0.00027455284552845537,11.716650883262675,0.14918499999999998,0.0012128861788617885,51.76039567721473,0.00757,6.154471544715447e-05,2.626444986268831,0.0,0.0,0.0
