,distance,norm_time,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_fuel,vehicle_CO2,vehicle_CO2,vehicle_CO2,vehicle_CO,vehicle_CO,vehicle_CO,vehicle_HC,vehicle_HC,vehicle_HC,vehicle_NOx,vehicle_NOx,vehicle_NOx,vehicle_PMx,vehicle_PMx,vehicle_PMx,vehicle_electricity,vehicle_electricity,vehicle_electricity
,total,total,total,average_per_step,per_100km,mpg,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km,total,average_per_step,per_100km
Total_sum,840.1679657602155,85343.5,43.394513415219976,,,,382118.7563349995,,,6431.610244999994,,,38.53060000000001,,,157.87518500000016,,,7.940750000000004,,,0.0,,
Total_average,0.6092588584193005,61.88796229151559,0.031468102549108035,0.00026463176466001926,12.148812341032606,19.361156506608946,277.0984454931106,2.3303280723634416,28260.798676637995,4.663966820159532,0.036884697355584126,475.6700352630636,0.027940971718636697,0.0002244734626246609,2.849652134153384,0.11448526831036995,0.0009599988841008872,11.676157595913654,0.005758339376359684,4.832339749138463e-05,0.587283229025203,0.0,0.0,0.0
540_91.0,0.4715851721227234,140.0,0.05213038162,0.00018551737231316725,26.001349097589298,9.046263569683866,458.72191499999997,1.632462330960854,228799.18158998666,17.74011,0.06313206405693951,8848.32949242536,0.091475,0.0003255338078291815,45.62547471913138,0.20067999999999997,0.0007141637010676155,100.09423631194625,0.010725,3.816725978647687e-05,5.34936557925864,0.0,0.0,0.0
780_128.0,0.7029208058991137,66.5,0.0330215,0.00024642910447761194,11.049828007622834,21.286761833929823,290.784755,2.170035485074627,97303.92410970862,3.7474350000000003,0.027965932835820898,1253.9864094528132,0.024084999999999995,0.00017973880597014921,8.05944937581866,0.11748,0.0008767164179104477,39.311775489772735,0.005625,4.1977611940298504e-05,1.8822670848652676,0.0,0.0,0.0
1500_9.8,0.7146141632898575,104.0,0.03552320884,0.00016996750641148326,11.692454509097464,20.1168246514145,312.81548499999997,1.49672480861244,102963.13164100292,5.980295,0.028613851674641148,1968.41246953306,0.034625,0.00016566985645933015,11.396809314186374,0.12889,0.0006166985645933014,42.42410837560958,0.006090000000000001,2.913875598086125e-05,2.0045218403868597,0.0,0.0,0.0
3600_121.0,0.8128489894319368,166.0,0.05255701940000001,0.0001578288870870871,15.208485807473954,15.466040477781293,462.86335499999996,1.389980045045045,133939.30716925848,10.250440000000001,0.030782102102102107,2966.1817401380895,0.05776000000000001,0.0001734534534534535,16.714078352770816,0.195135,0.000585990990990991,56.46644181731185,0.00965,2.897897897897898e-05,2.7924317192562036,0.0,0.0,0.0
1980_12.0,0.8331127736682294,79.0,0.03752299088,0.00023599365333333336,10.593970854265928,22.20272835746374,330.4963,2.0785930817610065,93309.94378459653,4.31556,0.027141886792452826,1218.4241124607245,0.02754,0.00017320754716981132,7.775445146671197,0.13465,0.0008468553459119497,38.016110711665824,0.0064800000000000005,4.075471698113208e-05,1.8295165050991058,0.0,0.0,0.0
2220_47.0,0.4109781577882121,33.5,0.020365019480000003,0.00029948558058823536,11.65550803403989,20.18059242181545,179.33758,2.6373173529411766,102640.2457679,2.59272,0.03812823529411764,1483.8909837377626,0.01618,0.00023794117647058823,9.260296567649803,0.07292500000000002,0.0010724264705882355,41.737152484293084,0.00368,5.411764705882353e-05,2.1061737558066307,0.0,0.0,0.0
2220_120.0,0.7012274522289336,53.0,0.03700653462,0.00034585546373831777,12.413225018789436,18.948746739716572,325.90252,3.0458179439252335,109318.56647728785,5.28517,0.04939411214953271,1772.8221554984214,0.032075,0.00029976635514018693,10.759023955258177,0.13513,0.0012628971962616823,45.32710544268239,0.007175000000000001,6.705607476635515e-05,2.406734119375758,0.0,0.0,0.0
3780_120.2,0.7094649722078537,108.0,0.041558218179999995,0.0001915125261751152,13.778155434419068,17.07159265430888,365.81564000000003,1.6857863594470048,121282.0224012186,9.317564999999998,0.04293808755760368,3089.1328950692487,0.051095,0.00023546082949308755,16.939967177429217,0.15314,0.0007057142857142858,50.77182842844722,0.0077350000000000006,3.5645161290322585e-05,2.5644514359020456,0.0,0.0,0.0
